code,uri,label
" PALMOPLANTAR KERATODERMA, BOTHNIAN TYPE ",OMIM:608118," PALMOPLANTAR KERATODERMA, BOTHNIAN TYPE "
" PALMOPLANTAR KERATODERMA, EPIDERMOLYTIC ",OMIM:608118," PALMOPLANTAR KERATODERMA, EPIDERMOLYTIC "
" PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES ",OMIM:608118," PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES "
" PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES, X-LINKED ",OMIM:608118," PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES, X-LINKED "
" PALMOPLANTAR KERATODERMA, NAGASHIMA TYPE ",OMIM:608118," PALMOPLANTAR KERATODERMA, NAGASHIMA TYPE "
" PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC ",OMIM:608118," PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC "
" PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL 1 ",OMIM:608118," PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL 1 "
" PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL 2 ",OMIM:608118," PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL 2 "
" PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL OR DIFFUSE ",OMIM:608118," PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL OR DIFFUSE "
" PALMOPLANTAR KERATODERMA, PUNCTATE TYPE IA ",OMIM:608118," PALMOPLANTAR KERATODERMA, PUNCTATE TYPE IA "
 PANCREATIC AGENESIS ,OMIM:608118, PANCREATIC AGENESIS 
 PANCREATIC AND CEREBELLAR AGENESIS ,OMIM:608118, PANCREATIC AND CEREBELLAR AGENESIS 
 PANCREATIC CANCER ,OMIM:608118, PANCREATIC CANCER 
" PANCREATIC CANCER, SUSCEPTIBILITY TO, 1 ",OMIM:608118," PANCREATIC CANCER, SUSCEPTIBILITY TO, 1 "
" PANCREATIC CANCER, SUSCEPTIBILITY TO, 2 ",OMIM:608118," PANCREATIC CANCER, SUSCEPTIBILITY TO, 2 "
" PANCREATIC CANCER, SUSCEPTIBILITY TO, 3 ",OMIM:608118," PANCREATIC CANCER, SUSCEPTIBILITY TO, 3 "
" PANCREATIC CANCER, SUSCEPTIBILITY TO, 4 ",OMIM:608118," PANCREATIC CANCER, SUSCEPTIBILITY TO, 4 "
 PANCREATIC LIPASE DEFICIENCY ,OMIM:608118, PANCREATIC LIPASE DEFICIENCY 
" PANCREATITIS, HEREDITARY ",OMIM:608118," PANCREATITIS, HEREDITARY "
" PANHYPOPITUITARISM, X-LINKED ",OMIM:608118," PANHYPOPITUITARISM, X-LINKED "
 PANIC DISORDER 1 ,OMIM:608118, PANIC DISORDER 1 
 PAPILLOMA OF CHOROID PLEXUS ,OMIM:608118, PAPILLOMA OF CHOROID PLEXUS 
 PAPILLON-LEFEVRE SYNDROME ,OMIM:608118, PAPILLON-LEFEVRE SYNDROME 
 PAPILLORENAL SYNDROME ,OMIM:608118, PAPILLORENAL SYNDROME 
 PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA ,OMIM:608118, PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA 
 PARAGANGLIOMAS ,OMIM:608118, PARAGANGLIOMAS 
 PARAMYOTONIA CONGENITA OF VON EULENBURG ,OMIM:608118, PARAMYOTONIA CONGENITA OF VON EULENBURG 
 PARASTREMMATIC DWARFISM ,OMIM:608118, PARASTREMMATIC DWARFISM 
 PARATHYROID CARCINOMA ,OMIM:608118, PARATHYROID CARCINOMA 
 PARIETAL FORAMINA 1 ,OMIM:608118, PARIETAL FORAMINA 1 
 PARIETAL FORAMINA 2 ,OMIM:608118, PARIETAL FORAMINA 2 
 PARIETAL FORAMINA WITH CLEIDOCRANIAL DYSPLASIA ,OMIM:608118, PARIETAL FORAMINA WITH CLEIDOCRANIAL DYSPLASIA 
 PARKES WEBER SYNDROME ,OMIM:608118, PARKES WEBER SYNDROME 
 PARKINSON DISEASE ,OMIM:608118, PARKINSON DISEASE 
 PARKINSON-DEMENTIA SYNDROME ,OMIM:608118, PARKINSON-DEMENTIA SYNDROME 
" PARKINSONISM WITH SPASTICITY, X-LINKED ",OMIM:608118," PARKINSONISM WITH SPASTICITY, X-LINKED "
" PARKINSONISM-DYSTONIA, INFANTILE ",OMIM:608118," PARKINSONISM-DYSTONIA, INFANTILE "
 PAROXYSMAL EXTREME PAIN DISORDER ,OMIM:608118, PAROXYSMAL EXTREME PAIN DISORDER 
 PAROXYSMAL NOCTURNAL HEMOGLOBINURIA ,OMIM:608118, PAROXYSMAL NOCTURNAL HEMOGLOBINURIA 
" PARTIAL LIPODYSTROPHY, CONGENITAL CATARACTS, AND NEURODEGENERATION SYNDROME ",OMIM:608118," PARTIAL LIPODYSTROPHY, CONGENITAL CATARACTS, AND NEURODEGENERATION SYNDROME "
 PEELING SKIN SYNDROME ,OMIM:608118, PEELING SKIN SYNDROME 
 PEELING SKIN SYNDROME 4 ,OMIM:608118, PEELING SKIN SYNDROME 4 
" PEELING SKIN WITH LEUKONYCHIA, ACRAL PUNCTATE KERATOSES, CHEILITIS, AND KNUCKLE PADS ",OMIM:608118," PEELING SKIN WITH LEUKONYCHIA, ACRAL PUNCTATE KERATOSES, CHEILITIS, AND KNUCKLE PADS "
 PELGER-HUET ANOMALY ,OMIM:608118, PELGER-HUET ANOMALY 
 PENDRED SYNDROME ,OMIM:608118, PENDRED SYNDROME 
 PENTOSURIA ,OMIM:608118, PENTOSURIA 
" PERIODIC FEVER, FAMILIAL, AUTOSOMAL DOMINANT ",OMIM:608118," PERIODIC FEVER, FAMILIAL, AUTOSOMAL DOMINANT "
" PERIODIC FEVER, MENSTRUAL CYCLE-DEPENDENT ",OMIM:608118," PERIODIC FEVER, MENSTRUAL CYCLE-DEPENDENT "
" PERIODONTITIS, AGGRESSIVE, 1 ",OMIM:608118," PERIODONTITIS, AGGRESSIVE, 1 "
" PERIPHERAL DEMYELINATING NEUROPATHY, CENTRAL DYSMYELINATION, WAARDENBURG SYNDROME, AND HIRSCHSPRUNG DISEASE ",OMIM:608118," PERIPHERAL DEMYELINATING NEUROPATHY, CENTRAL DYSMYELINATION, WAARDENBURG SYNDROME, AND HIRSCHSPRUNG DISEASE "
" PERIPHERAL NEUROPATHY, MYOPATHY, HOARSENESS, AND HEARING LOSS ",OMIM:608118," PERIPHERAL NEUROPATHY, MYOPATHY, HOARSENESS, AND HEARING LOSS "
" PERIVENTRICULAR HETEROTOPIA WITH MICROCEPHALY, AUTOSOMAL RECESSIVE ",OMIM:608118," PERIVENTRICULAR HETEROTOPIA WITH MICROCEPHALY, AUTOSOMAL RECESSIVE "
 PERIVENTRICULAR NODULAR HETEROTOPIA 1 ,OMIM:608118, PERIVENTRICULAR NODULAR HETEROTOPIA 1 
 PERIVENTRICULAR NODULAR HETEROTOPIA 6 ,OMIM:608118, PERIVENTRICULAR NODULAR HETEROTOPIA 6 
 PERLMAN SYNDROME ,OMIM:608118, PERLMAN SYNDROME 
 PEROXISOMAL ACYL-COA OXIDASE DEFICIENCY ,OMIM:608118, PEROXISOMAL ACYL-COA OXIDASE DEFICIENCY 
 PEROXISOMAL FATTY ACYL-COA REDUCTASE 1 DISORDER ,OMIM:608118, PEROXISOMAL FATTY ACYL-COA REDUCTASE 1 DISORDER 
 PEROXISOME BIOGENESIS DISORDER ,OMIM:608118, PEROXISOME BIOGENESIS DISORDER 
 PERRAULT SYNDROME ,OMIM:608118, PERRAULT SYNDROME 
 PERRY SYNDROME ,OMIM:608118, PERRY SYNDROME 
 PERSISTENT HYPERPLASTIC PRIMARY VITREOUS ,OMIM:608118, PERSISTENT HYPERPLASTIC PRIMARY VITREOUS 
" PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II ",OMIM:608118," PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II "
 PETERS ANOMALY ,OMIM:608118, PETERS ANOMALY 
 PETERS-PLUS SYNDROME ,OMIM:608118, PETERS-PLUS SYNDROME 
 PEUTZ-JEGHERS SYNDROME ,OMIM:608118, PEUTZ-JEGHERS SYNDROME 
 PFEIFFER SYNDROME ,OMIM:608118, PFEIFFER SYNDROME 
 PHELAN-MCDERMID SYNDROME ,OMIM:608118, PHELAN-MCDERMID SYNDROME 
 PHENYLKETONURIA ,OMIM:608118, PHENYLKETONURIA 
 PHEOCHROMOCYTOMA ,OMIM:608118, PHEOCHROMOCYTOMA 
" PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, CYTOSOLIC ",OMIM:608118," PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, CYTOSOLIC "
" PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, MITOCHONDRIAL ",OMIM:608118," PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, MITOCHONDRIAL "
 PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY ,OMIM:608118, PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY 
 PHOSPHOGLYCERATE KINASE 1 DEFICIENCY ,OMIM:608118, PHOSPHOGLYCERATE KINASE 1 DEFICIENCY 
 PHOSPHOHYDROXYLYSINURIA ,OMIM:608118, PHOSPHOHYDROXYLYSINURIA 
 PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY ,OMIM:608118, PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY 
 PHOSPHOSERINE AMINOTRANSFERASE DEFICIENCY ,OMIM:608118, PHOSPHOSERINE AMINOTRANSFERASE DEFICIENCY 
 PHOSPHOSERINE PHOSPHATASE DEFICIENCY ,OMIM:608118, PHOSPHOSERINE PHOSPHATASE DEFICIENCY 
 PICK DISEASE OF BRAIN ,OMIM:608118, PICK DISEASE OF BRAIN 
 PIEBALD TRAIT ,OMIM:608118, PIEBALD TRAIT 
 PIERSON SYNDROME ,OMIM:608118, PIERSON SYNDROME 
" PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS ",OMIM:608118," PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS "
" PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1 ",OMIM:608118," PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1 "
" PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 2 ",OMIM:608118," PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 2 "
" PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 3 ",OMIM:608118," PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 3 "
" PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 4 ",OMIM:608118," PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 4 "
 PIGMENTED PARAVENOUS CHORIORETINAL ATROPHY ,OMIM:608118, PIGMENTED PARAVENOUS CHORIORETINAL ATROPHY 
 PILOMATRIXOMA ,OMIM:608118, PILOMATRIXOMA 
" PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES ",OMIM:608118," PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES "
 PITT-HOPKINS SYNDROME ,OMIM:608118, PITT-HOPKINS SYNDROME 
 PITT-HOPKINS-LIKE SYNDROME 2 ,OMIM:608118, PITT-HOPKINS-LIKE SYNDROME 2 
" PITUITARY ADENOMA, ACTH-SECRETING ",OMIM:608118," PITUITARY ADENOMA, ACTH-SECRETING "
" PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1 ",OMIM:608118," PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1 "
" PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 2 ",OMIM:608118," PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 2 "
" PITUITARY ADENOMA, PROLACTIN-SECRETING ",OMIM:608118," PITUITARY ADENOMA, PROLACTIN-SECRETING "
" PITUITARY HORMONE DEFICIENCY, COMBINED ",OMIM:608118," PITUITARY HORMONE DEFICIENCY, COMBINED "
 PITYRIASIS RUBRA PILARIS ,OMIM:608118, PITYRIASIS RUBRA PILARIS 
 PLASMA FIBRONECTIN DEFICIENCY ,OMIM:608118, PLASMA FIBRONECTIN DEFICIENCY 
 PLASMA TRIGLYCERIDE LEVEL QUANTITATIVE TRAIT LOCUS ,OMIM:608118, PLASMA TRIGLYCERIDE LEVEL QUANTITATIVE TRAIT LOCUS 
 PLASMINOGEN ACTIVATOR INHIBITOR-1 DEFICIENCY ,OMIM:608118, PLASMINOGEN ACTIVATOR INHIBITOR-1 DEFICIENCY 
" PLASMINOGEN DEFICIENCY, TYPE I ",OMIM:608118," PLASMINOGEN DEFICIENCY, TYPE I "
" PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY ",OMIM:608118," PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY "
 PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY ,OMIM:608118, PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY 
" PLATYSPONDYLIC LETHAL SKELETAL DYSPLASIA, TORRANCE TYPE ",OMIM:608118," PLATYSPONDYLIC LETHAL SKELETAL DYSPLASIA, TORRANCE TYPE "
 PLEUROPULMONARY BLASTOMA ,OMIM:608118, PLEUROPULMONARY BLASTOMA 
" PNEUMOTHORAX, PRIMARY SPONTANEOUS ",OMIM:608118," PNEUMOTHORAX, PRIMARY SPONTANEOUS "
 POIKILODERMA WITH NEUTROPENIA ,OMIM:608118, POIKILODERMA WITH NEUTROPENIA 
" POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS ",OMIM:608118," POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS "
" POLYARTERITIS NODOSA, CHILDHOOD-ONSET ",OMIM:608118," POLYARTERITIS NODOSA, CHILDHOOD-ONSET "
 POLYCYSTIC KIDNEY DISEASE 1 ,OMIM:608118, POLYCYSTIC KIDNEY DISEASE 1 
 POLYCYSTIC KIDNEY DISEASE 2 ,OMIM:608118, POLYCYSTIC KIDNEY DISEASE 2 
" POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE ",OMIM:608118," POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE "
 POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY ,OMIM:608118, POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY 
 POLYCYSTIC LIVER DISEASE ,OMIM:608118, POLYCYSTIC LIVER DISEASE 
 POLYCYTHEMIA VERA ,OMIM:608118, POLYCYTHEMIA VERA 
" POLYDACTYLY, POSTAXIAL, TYPE A1 ",OMIM:608118," POLYDACTYLY, POSTAXIAL, TYPE A1 "
" POLYDACTYLY, POSTAXIAL, TYPE A6 ",OMIM:608118," POLYDACTYLY, POSTAXIAL, TYPE A6 "
" POLYDACTYLY, PREAXIAL II ",OMIM:608118," POLYDACTYLY, PREAXIAL II "
" POLYDACTYLY, PREAXIAL IV ",OMIM:608118," POLYDACTYLY, PREAXIAL IV "
 POLYENDOCRINE-POLYNEUROPATHY SYNDROME ,OMIM:608118, POLYENDOCRINE-POLYNEUROPATHY SYNDROME 
 POLYGLUCOSAN BODY MYOPATHY ,OMIM:608118, POLYGLUCOSAN BODY MYOPATHY 
" POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM ",OMIM:608118," POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM "
" POLYHYDRAMNIOS, MEGALENCEPHALY, AND SYMPTOMATIC EPILEPSY ",OMIM:608118," POLYHYDRAMNIOS, MEGALENCEPHALY, AND SYMPTOMATIC EPILEPSY "
" POLYMICROGYRIA, BILATERAL FRONTOPARIETAL ",OMIM:608118," POLYMICROGYRIA, BILATERAL FRONTOPARIETAL "
" POLYMICROGYRIA, BILATERAL PERISYLVIAN, AUTOSOMAL RECESSIVE ",OMIM:608118," POLYMICROGYRIA, BILATERAL PERISYLVIAN, AUTOSOMAL RECESSIVE "
" POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL ",OMIM:608118," POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL "
" POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS ",OMIM:608118," POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS "
" POLYNEUROPATHY, HEARING LOSS, ATAXIA, RETINITIS PIGMENTOSA, AND CATARACT ",OMIM:608118," POLYNEUROPATHY, HEARING LOSS, ATAXIA, RETINITIS PIGMENTOSA, AND CATARACT "
" POLYPOSIS SYNDROME, HEREDITARY MIXED, 2 ",OMIM:608118," POLYPOSIS SYNDROME, HEREDITARY MIXED, 2 "
" POLYSUBSTANCE ABUSE, SUSCEPTIBILITY TO ",OMIM:608118," POLYSUBSTANCE ABUSE, SUSCEPTIBILITY TO "
 PONTOCEREBELLAR HYPOPLASIA ,OMIM:608118, PONTOCEREBELLAR HYPOPLASIA 
" PONTOCEREBELLAR HYPOPLASIA, TYPE 1C ",OMIM:608118," PONTOCEREBELLAR HYPOPLASIA, TYPE 1C "
 POPLITEAL PTERYGIUM SYNDROME ,OMIM:608118, POPLITEAL PTERYGIUM SYNDROME 
" POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE ",OMIM:608118," POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE "
 PORENCEPHALY ,OMIM:608118, PORENCEPHALY 
 PORETTI-BOLTSHAUSER SYNDROME ,OMIM:608118, PORETTI-BOLTSHAUSER SYNDROME 
 POROKERATOSIS ,OMIM:608118, POROKERATOSIS 
 PORPHYRIA CUTANEA TARDA ,OMIM:608118, PORPHYRIA CUTANEA TARDA 
 PORPHYRIA VARIEGATA ,OMIM:608118, PORPHYRIA VARIEGATA 
" PORPHYRIA, ACUTE HEPATIC ",OMIM:608118," PORPHYRIA, ACUTE HEPATIC "
" PORPHYRIA, ACUTE INTERMITTENT ",OMIM:608118," PORPHYRIA, ACUTE INTERMITTENT "
" PORPHYRIA, CONGENITAL ERYTHROPOIETIC ",OMIM:608118," PORPHYRIA, CONGENITAL ERYTHROPOIETIC "
 POSTAXIAL ACROFACIAL DYSOSTOSIS ,OMIM:608118, POSTAXIAL ACROFACIAL DYSOSTOSIS 
 POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA ,OMIM:608118, POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA 
 PRADER-WILLI SYNDROME ,OMIM:608118, PRADER-WILLI SYNDROME 
" PREAXIAL DEFICIENCY, POSTAXIAL POLYDACTYLY, AND HYPOSPADIAS ",OMIM:608118," PREAXIAL DEFICIENCY, POSTAXIAL POLYDACTYLY, AND HYPOSPADIAS "
" PRECOCIOUS PUBERTY, CENTRAL ",OMIM:608118," PRECOCIOUS PUBERTY, CENTRAL "
" PRECOCIOUS PUBERTY, MALE-LIMITED ",OMIM:608118," PRECOCIOUS PUBERTY, MALE-LIMITED "
 PREECLAMPSIA/ECLAMPSIA ,OMIM:608118, PREECLAMPSIA/ECLAMPSIA 
" PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 1 ",OMIM:608118," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 1 "
" PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 2 ",OMIM:608118," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 2 "
" PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 3 ",OMIM:608118," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 3 "
 PREIMPLANTATION EMBRYONIC LETHALITY ,OMIM:608118, PREIMPLANTATION EMBRYONIC LETHALITY 
 PREKALLIKREIN DEFICIENCY ,OMIM:608118, PREKALLIKREIN DEFICIENCY 
" PREMATURE AGING SYNDROME, PENTTINEN TYPE ",OMIM:608118," PREMATURE AGING SYNDROME, PENTTINEN TYPE "
 PREMATURE CHROMATID SEPARATION TRAIT ,OMIM:608118, PREMATURE CHROMATID SEPARATION TRAIT 
 PREMATURE OVARIAN FAILURE 1 ,OMIM:608118, PREMATURE OVARIAN FAILURE 1 
 PREMATURE OVARIAN FAILURE 10 ,OMIM:608118, PREMATURE OVARIAN FAILURE 10 
 PREMATURE OVARIAN FAILURE 2A ,OMIM:608118, PREMATURE OVARIAN FAILURE 2A 
 PREMATURE OVARIAN FAILURE 2B ,OMIM:608118, PREMATURE OVARIAN FAILURE 2B 
 PREMATURE OVARIAN FAILURE 3 ,OMIM:608118, PREMATURE OVARIAN FAILURE 3 
 PREMATURE OVARIAN FAILURE 5 ,OMIM:608118, PREMATURE OVARIAN FAILURE 5 
 PREMATURE OVARIAN FAILURE 6 ,OMIM:608118, PREMATURE OVARIAN FAILURE 6 
 PREMATURE OVARIAN FAILURE 7 ,OMIM:608118, PREMATURE OVARIAN FAILURE 7 
 PREMATURE OVARIAN FAILURE 8 ,OMIM:608118, PREMATURE OVARIAN FAILURE 8 
 PREMATURE OVARIAN FAILURE 9 ,OMIM:608118, PREMATURE OVARIAN FAILURE 9 
 PRETERM PREMATURE RUPTURE OF THE MEMBRANES ,OMIM:608118, PRETERM PREMATURE RUPTURE OF THE MEMBRANES 
" PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES ",OMIM:608118," PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES "
 PRIMARY CILIARY DYSKINESIA ,OMIM:608118, PRIMARY CILIARY DYSKINESIA 
" PRIMARY LATERAL SCLEROSIS, JUVENILE ",OMIM:608118," PRIMARY LATERAL SCLEROSIS, JUVENILE "
 PROGERIA ,OMIM:608118, PROGERIA 
 PROGESTERONE RESISTANCE ,OMIM:608118, PROGESTERONE RESISTANCE 
 PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MTDNA DELETIONS ,OMIM:608118, PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MTDNA DELETIONS 
 PROGRESSIVE FAMILIAL HEART BLOCK ,OMIM:608118, PROGRESSIVE FAMILIAL HEART BLOCK 
 PROLIDASE DEFICIENCY ,OMIM:608118, PROLIDASE DEFICIENCY 
 PROLIFERATIVE VASCULOPATHY AND HYDRANENCEPHALY-HYDROCEPHALY SYNDROME ,OMIM:608118, PROLIFERATIVE VASCULOPATHY AND HYDRANENCEPHALY-HYDROCEPHALY SYNDROME 
 PROLONGED ELECTRORETINAL RESPONSE SUPPRESSION ,OMIM:608118, PROLONGED ELECTRORETINAL RESPONSE SUPPRESSION 
 PROOPIOMELANOCORTIN DEFICIENCY ,OMIM:608118, PROOPIOMELANOCORTIN DEFICIENCY 
" PROPERDIN DEFICIENCY, X-LINKED ",OMIM:608118," PROPERDIN DEFICIENCY, X-LINKED "
 PROPIONIC ACIDEMIA ,OMIM:608118, PROPIONIC ACIDEMIA 
 PROPROTEIN CONVERTASE 1/3 DEFICIENCY ,OMIM:608118, PROPROTEIN CONVERTASE 1/3 DEFICIENCY 
 PROSTATE CANCER ,OMIM:608118, PROSTATE CANCER 
" PROSTATE CANCER, HEREDITARY, 1 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 1 "
" PROSTATE CANCER, HEREDITARY, 12 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 12 "
" PROSTATE CANCER, HEREDITARY, 13 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 13 "
" PROSTATE CANCER, HEREDITARY, 2 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 2 "
 PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY ,OMIM:608118, PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY 
 PROTEIN Z DEFICIENCY ,OMIM:608118, PROTEIN Z DEFICIENCY 
" PROTEINURIA, LOW MOLECULAR WEIGHT, WITH HYPERCALCIURIA AND NEPHROCALCINOSIS ",OMIM:608118," PROTEINURIA, LOW MOLECULAR WEIGHT, WITH HYPERCALCIURIA AND NEPHROCALCINOSIS "
 PROTEUS SYNDROME ,OMIM:608118, PROTEUS SYNDROME 
" PROTHROMBIN DEFICIENCY, CONGENITAL ",OMIM:608118," PROTHROMBIN DEFICIENCY, CONGENITAL "
" PROTOPORPHYRIA, ERYTHROPOIETIC ",OMIM:608118," PROTOPORPHYRIA, ERYTHROPOIETIC "
" PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED ",OMIM:608118," PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED "
 PROXIMAL SYMPHALANGISM ,OMIM:608118, PROXIMAL SYMPHALANGISM 
 PRUNE BELLY SYNDROME ,OMIM:608118, PRUNE BELLY SYNDROME 
 PSEUDOACHONDROPLASIA ,OMIM:608118, PSEUDOACHONDROPLASIA 
 PSEUDOFOLLICULITIS BARBAE ,OMIM:608118, PSEUDOFOLLICULITIS BARBAE 
" PSEUDOHYPERKALEMIA, FAMILIAL, 2, DUE TO RED CELL LEAK ",OMIM:608118," PSEUDOHYPERKALEMIA, FAMILIAL, 2, DUE TO RED CELL LEAK "
" PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT ",OMIM:608118," PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT "
" PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE ",OMIM:608118," PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE "
" PSEUDOHYPOALDOSTERONISM, TYPE II ",OMIM:608118," PSEUDOHYPOALDOSTERONISM, TYPE II "
" PSEUDOHYPOPARATHYROIDISM, TYPE IA ",OMIM:608118," PSEUDOHYPOPARATHYROIDISM, TYPE IA "
" PSEUDOHYPOPARATHYROIDISM, TYPE IB ",OMIM:608118," PSEUDOHYPOPARATHYROIDISM, TYPE IB "
" PSEUDOHYPOPARATHYROIDISM, TYPE IC ",OMIM:608118," PSEUDOHYPOPARATHYROIDISM, TYPE IC "
 PSEUDOPSEUDOHYPOPARATHYROIDISM ,OMIM:608118, PSEUDOPSEUDOHYPOPARATHYROIDISM 
 PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS ,OMIM:608118, PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS 
 PSEUDOXANTHOMA ELASTICUM ,OMIM:608118, PSEUDOXANTHOMA ELASTICUM 
" PSEUDOXANTHOMA ELASTICUM, FORME FRUSTE ",OMIM:608118," PSEUDOXANTHOMA ELASTICUM, FORME FRUSTE "
 PSEUDOXANTHOMA ELASTICUM-LIKE DISORDER WITH MULTIPLE COAGULATION FACTOR DEFICIENCY ,OMIM:608118, PSEUDOXANTHOMA ELASTICUM-LIKE DISORDER WITH MULTIPLE COAGULATION FACTOR DEFICIENCY 
 PSORIASIS ,OMIM:608118, PSORIASIS 
