Column,Code,Class,Label
indi_pt, PITT-HOPKINS SYNDROME ,OMIM:608118, PITT-HOPKINS SYNDROME 
indi_pt, PITT-HOPKINS-LIKE SYNDROME 2 ,OMIM:608118, PITT-HOPKINS-LIKE SYNDROME 2 
indi_pt," PITUITARY ADENOMA, ACTH-SECRETING ",OMIM:608118," PITUITARY ADENOMA, ACTH-SECRETING "
indi_pt," PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1 ",OMIM:608118," PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1 "
indi_pt," PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 2 ",OMIM:608118," PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 2 "
indi_pt," PITUITARY ADENOMA, PROLACTIN-SECRETING ",OMIM:608118," PITUITARY ADENOMA, PROLACTIN-SECRETING "
indi_pt," PITUITARY HORMONE DEFICIENCY, COMBINED ",OMIM:608118," PITUITARY HORMONE DEFICIENCY, COMBINED "
indi_pt, PITYRIASIS RUBRA PILARIS ,OMIM:608118, PITYRIASIS RUBRA PILARIS 
indi_pt, PLASMA FIBRONECTIN DEFICIENCY ,OMIM:608118, PLASMA FIBRONECTIN DEFICIENCY 
indi_pt, PLASMA TRIGLYCERIDE LEVEL QUANTITATIVE TRAIT LOCUS ,OMIM:608118, PLASMA TRIGLYCERIDE LEVEL QUANTITATIVE TRAIT LOCUS 
indi_pt, PLASMINOGEN ACTIVATOR INHIBITOR-1 DEFICIENCY ,OMIM:608118, PLASMINOGEN ACTIVATOR INHIBITOR-1 DEFICIENCY 
indi_pt," PLASMINOGEN DEFICIENCY, TYPE I ",OMIM:608118," PLASMINOGEN DEFICIENCY, TYPE I "
indi_pt," PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY ",OMIM:608118," PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY "
indi_pt, PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY ,OMIM:608118, PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY 
indi_pt," PLATYSPONDYLIC LETHAL SKELETAL DYSPLASIA, TORRANCE TYPE ",OMIM:608118," PLATYSPONDYLIC LETHAL SKELETAL DYSPLASIA, TORRANCE TYPE "
indi_pt, PLEUROPULMONARY BLASTOMA ,OMIM:608118, PLEUROPULMONARY BLASTOMA 
indi_pt," PNEUMOTHORAX, PRIMARY SPONTANEOUS ",OMIM:608118," PNEUMOTHORAX, PRIMARY SPONTANEOUS "
indi_pt, POIKILODERMA WITH NEUTROPENIA ,OMIM:608118, POIKILODERMA WITH NEUTROPENIA 
indi_pt," POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS ",OMIM:608118," POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS "
indi_pt," POLYARTERITIS NODOSA, CHILDHOOD-ONSET ",OMIM:608118," POLYARTERITIS NODOSA, CHILDHOOD-ONSET "
indi_pt, POLYCYSTIC KIDNEY DISEASE 1 ,OMIM:608118, POLYCYSTIC KIDNEY DISEASE 1 
indi_pt, POLYCYSTIC KIDNEY DISEASE 2 ,OMIM:608118, POLYCYSTIC KIDNEY DISEASE 2 
indi_pt," POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE ",OMIM:608118," POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE "
indi_pt, POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY ,OMIM:608118, POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY 
indi_pt, POLYCYSTIC LIVER DISEASE ,OMIM:608118, POLYCYSTIC LIVER DISEASE 
indi_pt, POLYCYTHEMIA VERA ,OMIM:608118, POLYCYTHEMIA VERA 
indi_pt," POLYDACTYLY, POSTAXIAL, TYPE A1 ",OMIM:608118," POLYDACTYLY, POSTAXIAL, TYPE A1 "
indi_pt," POLYDACTYLY, POSTAXIAL, TYPE A6 ",OMIM:608118," POLYDACTYLY, POSTAXIAL, TYPE A6 "
indi_pt," POLYDACTYLY, PREAXIAL II ",OMIM:608118," POLYDACTYLY, PREAXIAL II "
indi_pt," POLYDACTYLY, PREAXIAL IV ",OMIM:608118," POLYDACTYLY, PREAXIAL IV "
indi_pt, POLYENDOCRINE-POLYNEUROPATHY SYNDROME ,OMIM:608118, POLYENDOCRINE-POLYNEUROPATHY SYNDROME 
indi_pt, POLYGLUCOSAN BODY MYOPATHY ,OMIM:608118, POLYGLUCOSAN BODY MYOPATHY 
indi_pt," POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM ",OMIM:608118," POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM "
indi_pt," POLYHYDRAMNIOS, MEGALENCEPHALY, AND SYMPTOMATIC EPILEPSY ",OMIM:608118," POLYHYDRAMNIOS, MEGALENCEPHALY, AND SYMPTOMATIC EPILEPSY "
indi_pt," POLYMICROGYRIA, BILATERAL FRONTOPARIETAL ",OMIM:608118," POLYMICROGYRIA, BILATERAL FRONTOPARIETAL "
indi_pt," POLYMICROGYRIA, BILATERAL PERISYLVIAN, AUTOSOMAL RECESSIVE ",OMIM:608118," POLYMICROGYRIA, BILATERAL PERISYLVIAN, AUTOSOMAL RECESSIVE "
indi_pt," POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL ",OMIM:608118," POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL "
indi_pt," POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS ",OMIM:608118," POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS "
indi_pt," POLYNEUROPATHY, HEARING LOSS, ATAXIA, RETINITIS PIGMENTOSA, AND CATARACT ",OMIM:608118," POLYNEUROPATHY, HEARING LOSS, ATAXIA, RETINITIS PIGMENTOSA, AND CATARACT "
indi_pt," POLYPOSIS SYNDROME, HEREDITARY MIXED, 2 ",OMIM:608118," POLYPOSIS SYNDROME, HEREDITARY MIXED, 2 "
indi_pt," POLYSUBSTANCE ABUSE, SUSCEPTIBILITY TO ",OMIM:608118," POLYSUBSTANCE ABUSE, SUSCEPTIBILITY TO "
indi_pt, PONTOCEREBELLAR HYPOPLASIA ,OMIM:608118, PONTOCEREBELLAR HYPOPLASIA 
indi_pt," PONTOCEREBELLAR HYPOPLASIA, TYPE 1C ",OMIM:608118," PONTOCEREBELLAR HYPOPLASIA, TYPE 1C "
indi_pt, POPLITEAL PTERYGIUM SYNDROME ,OMIM:608118, POPLITEAL PTERYGIUM SYNDROME 
indi_pt," POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE ",OMIM:608118," POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE "
indi_pt, PORENCEPHALY ,OMIM:608118, PORENCEPHALY 
indi_pt, PORETTI-BOLTSHAUSER SYNDROME ,OMIM:608118, PORETTI-BOLTSHAUSER SYNDROME 
indi_pt, POROKERATOSIS ,OMIM:608118, POROKERATOSIS 
indi_pt, PORPHYRIA CUTANEA TARDA ,OMIM:608118, PORPHYRIA CUTANEA TARDA 
indi_pt, PORPHYRIA VARIEGATA ,OMIM:608118, PORPHYRIA VARIEGATA 
indi_pt," PORPHYRIA, ACUTE HEPATIC ",OMIM:608118," PORPHYRIA, ACUTE HEPATIC "
indi_pt," PORPHYRIA, ACUTE INTERMITTENT ",OMIM:608118," PORPHYRIA, ACUTE INTERMITTENT "
indi_pt," PORPHYRIA, CONGENITAL ERYTHROPOIETIC ",OMIM:608118," PORPHYRIA, CONGENITAL ERYTHROPOIETIC "
indi_pt, POSTAXIAL ACROFACIAL DYSOSTOSIS ,OMIM:608118, POSTAXIAL ACROFACIAL DYSOSTOSIS 
indi_pt, POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA ,OMIM:608118, POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA 
indi_pt, PRADER-WILLI SYNDROME ,OMIM:608118, PRADER-WILLI SYNDROME 
indi_pt," PREAXIAL DEFICIENCY, POSTAXIAL POLYDACTYLY, AND HYPOSPADIAS ",OMIM:608118," PREAXIAL DEFICIENCY, POSTAXIAL POLYDACTYLY, AND HYPOSPADIAS "
indi_pt," PRECOCIOUS PUBERTY, CENTRAL ",OMIM:608118," PRECOCIOUS PUBERTY, CENTRAL "
indi_pt," PRECOCIOUS PUBERTY, MALE-LIMITED ",OMIM:608118," PRECOCIOUS PUBERTY, MALE-LIMITED "
indi_pt, PREECLAMPSIA/ECLAMPSIA ,OMIM:608118, PREECLAMPSIA/ECLAMPSIA 
indi_pt," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 1 ",OMIM:608118," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 1 "
indi_pt," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 2 ",OMIM:608118," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 2 "
indi_pt," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 3 ",OMIM:608118," PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 3 "
indi_pt, PREIMPLANTATION EMBRYONIC LETHALITY ,OMIM:608118, PREIMPLANTATION EMBRYONIC LETHALITY 
indi_pt, PREKALLIKREIN DEFICIENCY ,OMIM:608118, PREKALLIKREIN DEFICIENCY 
indi_pt," PREMATURE AGING SYNDROME, PENTTINEN TYPE ",OMIM:608118," PREMATURE AGING SYNDROME, PENTTINEN TYPE "
indi_pt, PREMATURE CHROMATID SEPARATION TRAIT ,OMIM:608118, PREMATURE CHROMATID SEPARATION TRAIT 
indi_pt, PREMATURE OVARIAN FAILURE 1 ,OMIM:608118, PREMATURE OVARIAN FAILURE 1 
indi_pt, PREMATURE OVARIAN FAILURE 10 ,OMIM:608118, PREMATURE OVARIAN FAILURE 10 
indi_pt, PREMATURE OVARIAN FAILURE 2A ,OMIM:608118, PREMATURE OVARIAN FAILURE 2A 
indi_pt, PREMATURE OVARIAN FAILURE 2B ,OMIM:608118, PREMATURE OVARIAN FAILURE 2B 
indi_pt, PREMATURE OVARIAN FAILURE 3 ,OMIM:608118, PREMATURE OVARIAN FAILURE 3 
indi_pt, PREMATURE OVARIAN FAILURE 5 ,OMIM:608118, PREMATURE OVARIAN FAILURE 5 
indi_pt, PREMATURE OVARIAN FAILURE 6 ,OMIM:608118, PREMATURE OVARIAN FAILURE 6 
indi_pt, PREMATURE OVARIAN FAILURE 7 ,OMIM:608118, PREMATURE OVARIAN FAILURE 7 
indi_pt, PREMATURE OVARIAN FAILURE 8 ,OMIM:608118, PREMATURE OVARIAN FAILURE 8 
indi_pt, PREMATURE OVARIAN FAILURE 9 ,OMIM:608118, PREMATURE OVARIAN FAILURE 9 
indi_pt, PRETERM PREMATURE RUPTURE OF THE MEMBRANES ,OMIM:608118, PRETERM PREMATURE RUPTURE OF THE MEMBRANES 
indi_pt," PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES ",OMIM:608118," PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES "
indi_pt, PRIMARY CILIARY DYSKINESIA ,OMIM:608118, PRIMARY CILIARY DYSKINESIA 
indi_pt," PRIMARY LATERAL SCLEROSIS, JUVENILE ",OMIM:608118," PRIMARY LATERAL SCLEROSIS, JUVENILE "
indi_pt, PROGERIA ,OMIM:608118, PROGERIA 
indi_pt, PROGESTERONE RESISTANCE ,OMIM:608118, PROGESTERONE RESISTANCE 
indi_pt, PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MTDNA DELETIONS ,OMIM:608118, PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MTDNA DELETIONS 
indi_pt, PROGRESSIVE FAMILIAL HEART BLOCK ,OMIM:608118, PROGRESSIVE FAMILIAL HEART BLOCK 
indi_pt, PROLIDASE DEFICIENCY ,OMIM:608118, PROLIDASE DEFICIENCY 
indi_pt, PROLIFERATIVE VASCULOPATHY AND HYDRANENCEPHALY-HYDROCEPHALY SYNDROME ,OMIM:608118, PROLIFERATIVE VASCULOPATHY AND HYDRANENCEPHALY-HYDROCEPHALY SYNDROME 
indi_pt, PROLONGED ELECTRORETINAL RESPONSE SUPPRESSION ,OMIM:608118, PROLONGED ELECTRORETINAL RESPONSE SUPPRESSION 
indi_pt, PROOPIOMELANOCORTIN DEFICIENCY ,OMIM:608118, PROOPIOMELANOCORTIN DEFICIENCY 
indi_pt," PROPERDIN DEFICIENCY, X-LINKED ",OMIM:608118," PROPERDIN DEFICIENCY, X-LINKED "
indi_pt, PROPIONIC ACIDEMIA ,OMIM:608118, PROPIONIC ACIDEMIA 
indi_pt, PROPROTEIN CONVERTASE 1/3 DEFICIENCY ,OMIM:608118, PROPROTEIN CONVERTASE 1/3 DEFICIENCY 
indi_pt, PROSTATE CANCER ,OMIM:608118, PROSTATE CANCER 
indi_pt," PROSTATE CANCER, HEREDITARY, 1 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 1 "
indi_pt," PROSTATE CANCER, HEREDITARY, 12 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 12 "
indi_pt," PROSTATE CANCER, HEREDITARY, 13 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 13 "
indi_pt," PROSTATE CANCER, HEREDITARY, 2 ",OMIM:608118," PROSTATE CANCER, HEREDITARY, 2 "
indi_pt, PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY ,OMIM:608118, PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY 
indi_pt, PROTEIN Z DEFICIENCY ,OMIM:608118, PROTEIN Z DEFICIENCY 
indi_pt," PROTEINURIA, LOW MOLECULAR WEIGHT, WITH HYPERCALCIURIA AND NEPHROCALCINOSIS ",OMIM:608118," PROTEINURIA, LOW MOLECULAR WEIGHT, WITH HYPERCALCIURIA AND NEPHROCALCINOSIS "
indi_pt, PROTEUS SYNDROME ,OMIM:608118, PROTEUS SYNDROME 
indi_pt," PROTHROMBIN DEFICIENCY, CONGENITAL ",OMIM:608118," PROTHROMBIN DEFICIENCY, CONGENITAL "
indi_pt," PROTOPORPHYRIA, ERYTHROPOIETIC ",OMIM:608118," PROTOPORPHYRIA, ERYTHROPOIETIC "
indi_pt," PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED ",OMIM:608118," PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED "
indi_pt, PROXIMAL SYMPHALANGISM ,OMIM:608118, PROXIMAL SYMPHALANGISM 
indi_pt, PRUNE BELLY SYNDROME ,OMIM:608118, PRUNE BELLY SYNDROME 
indi_pt, PSEUDOACHONDROPLASIA ,OMIM:608118, PSEUDOACHONDROPLASIA 
indi_pt, PSEUDOFOLLICULITIS BARBAE ,OMIM:608118, PSEUDOFOLLICULITIS BARBAE 
indi_pt," PSEUDOHYPERKALEMIA, FAMILIAL, 2, DUE TO RED CELL LEAK ",OMIM:608118," PSEUDOHYPERKALEMIA, FAMILIAL, 2, DUE TO RED CELL LEAK "
indi_pt," PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT ",OMIM:608118," PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT "
indi_pt," PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE ",OMIM:608118," PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE "
indi_pt," PSEUDOHYPOALDOSTERONISM, TYPE II ",OMIM:608118," PSEUDOHYPOALDOSTERONISM, TYPE II "
indi_pt," PSEUDOHYPOPARATHYROIDISM, TYPE IA ",OMIM:608118," PSEUDOHYPOPARATHYROIDISM, TYPE IA "
indi_pt," PSEUDOHYPOPARATHYROIDISM, TYPE IB ",OMIM:608118," PSEUDOHYPOPARATHYROIDISM, TYPE IB "
indi_pt," PSEUDOHYPOPARATHYROIDISM, TYPE IC ",OMIM:608118," PSEUDOHYPOPARATHYROIDISM, TYPE IC "
indi_pt, PSEUDOPSEUDOHYPOPARATHYROIDISM ,OMIM:608118, PSEUDOPSEUDOHYPOPARATHYROIDISM 
indi_pt, PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS ,OMIM:608118, PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS 
indi_pt, PSEUDOXANTHOMA ELASTICUM ,OMIM:608118, PSEUDOXANTHOMA ELASTICUM 
indi_pt," PSEUDOXANTHOMA ELASTICUM, FORME FRUSTE ",OMIM:608118," PSEUDOXANTHOMA ELASTICUM, FORME FRUSTE "
indi_pt, PSEUDOXANTHOMA ELASTICUM-LIKE DISORDER WITH MULTIPLE COAGULATION FACTOR DEFICIENCY ,OMIM:608118, PSEUDOXANTHOMA ELASTICUM-LIKE DISORDER WITH MULTIPLE COAGULATION FACTOR DEFICIENCY 
indi_pt, PSORIASIS ,OMIM:608118, PSORIASIS 
indi_pt," PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO ",OMIM:608118," PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO "
indi_pt," PSYCHOMOTOR RETARDATION, EPILEPSY, AND CRANIOFACIAL DYSMORPHISM ",OMIM:608118," PSYCHOMOTOR RETARDATION, EPILEPSY, AND CRANIOFACIAL DYSMORPHISM "
indi_pt," PTOSIS, HEREDITARY CONGENITAL 1 ",OMIM:608118," PTOSIS, HEREDITARY CONGENITAL 1 "
indi_pt, PULMONARY ALVEOLAR MICROLITHIASIS ,OMIM:608118, PULMONARY ALVEOLAR MICROLITHIASIS 
indi_pt," PULMONARY DISEASE, CHRONIC OBSTRUCTIVE ",OMIM:608118," PULMONARY DISEASE, CHRONIC OBSTRUCTIVE "
indi_pt," PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED ",OMIM:608118," PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED "
indi_pt," PULMONARY FIBROSIS, IDIOPATHIC ",OMIM:608118," PULMONARY FIBROSIS, IDIOPATHIC "
indi_pt," PULMONARY HYPERTENSION, NEONATAL, SUSCEPTIBILITY TO ",OMIM:608118," PULMONARY HYPERTENSION, NEONATAL, SUSCEPTIBILITY TO "
indi_pt," PULMONARY HYPERTENSION, PRIMARY ",OMIM:608118," PULMONARY HYPERTENSION, PRIMARY "
indi_pt, PULMONARY VENOOCCLUSIVE DISEASE ,OMIM:608118, PULMONARY VENOOCCLUSIVE DISEASE 
indi_pt, PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY ,OMIM:608118, PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY 
indi_pt, PYCNODYSOSTOSIS ,OMIM:608118, PYCNODYSOSTOSIS 
indi_pt," PYLORIC STENOSIS, INFANTILE HYPERTROPHIC ",OMIM:608118," PYLORIC STENOSIS, INFANTILE HYPERTROPHIC "
indi_pt," PYOGENIC STERILE ARTHRITIS, PYODERMA GANGRENOSUM, AND ACNE ",OMIM:608118," PYOGENIC STERILE ARTHRITIS, PYODERMA GANGRENOSUM, AND ACNE "
indi_pt, PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE DEFICIENCY ,OMIM:608118, PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE DEFICIENCY 
indi_pt," PYROPOIKILOCYTOSIS, HEREDITARY ",OMIM:608118," PYROPOIKILOCYTOSIS, HEREDITARY "
indi_pt, PYRUVATE CARBOXYLASE DEFICIENCY ,OMIM:608118, PYRUVATE CARBOXYLASE DEFICIENCY 
indi_pt, PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY ,OMIM:608118, PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY 
indi_pt, PYRUVATE KINASE DEFICIENCY OF RED CELLS ,OMIM:608118, PYRUVATE KINASE DEFICIENCY OF RED CELLS 
indi_pt," QUESTION MARK EARS, ISOLATED ",OMIM:608118," QUESTION MARK EARS, ISOLATED "
indi_pt, RADIN BLOOD GROUP ANTIGEN ,OMIM:608118, RADIN BLOOD GROUP ANTIGEN 
indi_pt, RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES ,OMIM:608118, RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES 
indi_pt, RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA ,OMIM:608118, RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 
indi_pt, RAINE SYNDROME ,OMIM:608118, RAINE SYNDROME 
indi_pt, RAPADILINO SYNDROME ,OMIM:608118, RAPADILINO SYNDROME 
indi_pt, RAPH BLOOD GROUP SYSTEM ,OMIM:608118, RAPH BLOOD GROUP SYSTEM 
indi_pt, RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER ,OMIM:608118, RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER 
indi_pt, RECOMBINATION RATE QUANTITATIVE TRAIT LOCUS 1 ,OMIM:608118, RECOMBINATION RATE QUANTITATIVE TRAIT LOCUS 1 
indi_pt," REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET ",OMIM:608118," REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET "
indi_pt," REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET ",OMIM:608118," REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET "
indi_pt," REFSUM DISEASE, CLASSIC ",OMIM:608118," REFSUM DISEASE, CLASSIC "
indi_pt," RENAL CELL CARCINOMA, NONPAPILLARY ",OMIM:608118," RENAL CELL CARCINOMA, NONPAPILLARY "
indi_pt," RENAL CELL CARCINOMA, PAPILLARY, 1 ",OMIM:608118," RENAL CELL CARCINOMA, PAPILLARY, 1 "
indi_pt," RENAL CELL CARCINOMA, XP11-ASSOCIATED ",OMIM:608118," RENAL CELL CARCINOMA, XP11-ASSOCIATED "
indi_pt, RENAL CYSTS AND DIABETES SYNDROME ,OMIM:608118, RENAL CYSTS AND DIABETES SYNDROME 
indi_pt," RENAL DYSPLASIA, CYSTIC, SUSCEPTIBILITY TO ",OMIM:608118," RENAL DYSPLASIA, CYSTIC, SUSCEPTIBILITY TO "
indi_pt, RENAL GLUCOSURIA ,OMIM:608118, RENAL GLUCOSURIA 
indi_pt, RENAL HYPODYSPLASIA/APLASIA 1 ,OMIM:608118, RENAL HYPODYSPLASIA/APLASIA 1 
indi_pt, RENAL HYPODYSPLASIA/APLASIA 2 ,OMIM:608118, RENAL HYPODYSPLASIA/APLASIA 2 
indi_pt," RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL DOMINANT ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL DOMINANT "
indi_pt," RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE "
indi_pt," RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA "
indi_pt," RENAL TUBULAR ACIDOSIS, DISTAL, WITH PROGRESSIVE NERVE DEAFNESS ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, WITH PROGRESSIVE NERVE DEAFNESS "
indi_pt," RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTAL RETARDATION ",OMIM:608118," RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTAL RETARDATION "
indi_pt, RENAL TUBULAR DYSGENESIS ,OMIM:608118, RENAL TUBULAR DYSGENESIS 
indi_pt, RENAL-HEPATIC-PANCREATIC DYSPLASIA ,OMIM:608118, RENAL-HEPATIC-PANCREATIC DYSPLASIA 
indi_pt," RESTING HEART RATE, VARIATION IN ",OMIM:608118," RESTING HEART RATE, VARIATION IN "
indi_pt," RESTRICTIVE DERMOPATHY, LETHAL ",OMIM:608118," RESTRICTIVE DERMOPATHY, LETHAL "
indi_pt, RETICULAR DYSGENESIS ,OMIM:608118, RETICULAR DYSGENESIS 
indi_pt, RETICULATE PIGMENT DISORDERS ,OMIM:608118, RETICULATE PIGMENT DISORDERS 
indi_pt, RETINAL ARTERIAL MACROANEURYSM WITH SUPRAVALVULAR PULMONIC STENOSIS ,OMIM:608118, RETINAL ARTERIAL MACROANEURYSM WITH SUPRAVALVULAR PULMONIC STENOSIS 
indi_pt," RETINAL ARTERIES, TORTUOSITY OF ",OMIM:608118," RETINAL ARTERIES, TORTUOSITY OF "
indi_pt, RETINAL CONE DYSTROPHY 3A ,OMIM:608118, RETINAL CONE DYSTROPHY 3A 
indi_pt, RETINAL CONE DYSTROPHY 3B ,OMIM:608118, RETINAL CONE DYSTROPHY 3B 
indi_pt, RETINAL CONE DYSTROPHY 4 ,OMIM:608118, RETINAL CONE DYSTROPHY 4 
indi_pt, RETINAL DYSTROPHY AND IRIS COLOBOMA WITH OR WITHOUT CONGENITAL CATARACT ,OMIM:608118, RETINAL DYSTROPHY AND IRIS COLOBOMA WITH OR WITHOUT CONGENITAL CATARACT 
indi_pt, RETINAL DYSTROPHY AND OBESITY ,OMIM:608118, RETINAL DYSTROPHY AND OBESITY 
indi_pt, RETINAL DYSTROPHY WITH INNER RETINAL DYSFUNCTION AND GANGLION CELL ABNORMALITIES ,OMIM:608118, RETINAL DYSTROPHY WITH INNER RETINAL DYSFUNCTION AND GANGLION CELL ABNORMALITIES 
indi_pt," RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME ",OMIM:608118," RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME "
indi_pt," RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME ",OMIM:608118," RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME "
indi_pt, RETINITIS PIGMENTOSA ,OMIM:608118, RETINITIS PIGMENTOSA 
indi_pt, RETINITIS PIGMENTOSA WITH OR WITHOUT SITUS INVERSUS ,OMIM:608118, RETINITIS PIGMENTOSA WITH OR WITHOUT SITUS INVERSUS 
indi_pt," RETINITIS PIGMENTOSA, X-LINKED, AND SINORESPIRATORY INFECTIONS, WITH OR WITHOUT DEAFNESS ",OMIM:608118," RETINITIS PIGMENTOSA, X-LINKED, AND SINORESPIRATORY INFECTIONS, WITH OR WITHOUT DEAFNESS "
indi_pt, RETINITIS PIGMENTOSA-DEAFNESS SYNDROME ,OMIM:608118, RETINITIS PIGMENTOSA-DEAFNESS SYNDROME 
indi_pt, RETINOBLASTOMA ,OMIM:608118, RETINOBLASTOMA 
indi_pt," RETINOSCHISIS 1, X-LINKED, JUVENILE ",OMIM:608118," RETINOSCHISIS 1, X-LINKED, JUVENILE "
indi_pt, RETT SYNDROME ,OMIM:608118, RETT SYNDROME 
indi_pt," RETT SYNDROME, CONGENITAL VARIANT ",OMIM:608118," RETT SYNDROME, CONGENITAL VARIANT "
